Unnamed: 0,Name,Year,Kilometers_Driven,Mileage,Engine,Power,Seats,New_Price,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third,Current_Age
1541,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,2014,52000,12.0,2987.0,224.0,7.0,11.48,49.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
1542,Mahindra Thar CRDe,2016,19000,16.55,2498.0,105.0,6.0,11.39,9.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7
1543,Hyundai Verna 1.6 CRDI,2011,74000,22.32,1582.0,126.3,5.0,11.48,3.75,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,12
1544,Ford Aspire Titanium Diesel,2017,30279,26.1,1498.0,99.0,5.0,9.79,7.29,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1545,Mini Cooper 3 DOOR D,2016,20000,20.7,1496.0,113.98,4.0,35.0,23.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
1546,Maruti Omni 8 Seater BSIV,2013,34834,14.0,796.0,35.0,5.0,11.48,2.6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10
1547,Mahindra Verito 1.5 D4 BSIV,2015,90000,21.03,1461.0,65.0,5.0,9.26,3.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8
1548,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,2016,38730,14.21,2143.0,203.0,5.0,11.48,29.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
1549,Renault Duster 110PS Diesel RxZ,2016,57390,19.01,1461.0,108.45,5.0,11.48,6.73,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7
1550,Maruti Swift Dzire Tour LDI,2016,100000,23.4,1248.0,74.0,5.0,11.48,3.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
1551,Volkswagen Polo Petrol Highline 1.2L,2011,50000,16.47,1198.0,73.9,5.0,11.48,2.35,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12
1552,Mahindra XUV500 W10 2WD,2017,64961,16.0,2179.0,140.0,7.0,11.48,16.13,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1553,Volkswagen Polo 1.2 MPI Highline,2014,72465,16.47,1198.0,74.0,5.0,11.48,5.9,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9
1554,Maruti Ritz VXI,2012,68776,21.1,1197.0,85.8,5.0,11.48,3.9,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11
1556,Toyota Innova 2.5 GX 7 STR BSIV,2012,68000,12.8,2494.0,102.0,7.0,11.48,6.95,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11
1557,Honda City i DTec SV,2015,33000,26.0,1498.0,98.6,5.0,11.48,7.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8
1558,Volkswagen Ameo 1.2 MPI Highline,2017,22389,17.0,1198.0,73.75,5.0,8.68,7.23,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1559,Maruti SX4 ZDI Leather,2012,90000,21.5,1248.0,88.8,5.0,11.48,3.81,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11
1560,Maruti Swift ZXI,2012,42000,18.6,1197.0,85.8,5.0,11.48,4.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,11
1561,Hyundai Creta 1.6 CRDi SX,2017,38767,19.67,1582.0,126.2,5.0,11.48,12.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6
1562,Audi Q7 35 TDI Quattro Technology,2015,21000,12.07,2967.0,241.4,7.0,11.48,48.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
1563,Maruti Alto LXi BSIII,2010,59136,19.7,796.0,46.3,5.0,11.48,2.96,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13
1564,Honda Amaze SX i-DTEC,2014,36000,25.8,1498.0,98.6,5.0,11.48,3.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9
1565,Volkswagen Passat Diesel Highline 2.0 TDI,2011,95000,18.33,1968.0,167.7,5.0,11.48,8.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12
1566,Hyundai Elantra CRDi SX AT,2013,51000,19.5,1582.0,126.24,5.0,11.48,8.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
1567,Maruti Wagon R VXI BS IV,2011,36411,18.9,998.0,67.1,5.0,11.48,3.08,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12
1568,Land Rover Discovery Sport TD4 HSE 7S,2017,40000,12.81,1999.0,148.31,7.0,66.39,41.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
1569,Honda City i VTEC SV,2016,27300,17.8,1497.0,117.3,5.0,11.48,7.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7
1570,Mercedes-Benz New C-Class C 200 Avantgarde Edition C,2011,29813,14.74,1991.0,181.03,5.0,11.48,11.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12
1571,Maruti Wagon R LX BS IV,2011,71000,20.51,998.0,67.04,5.0,11.48,2.6,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12
1572,Hyundai Verna 1.6 CRDI,2014,32000,22.32,1582.0,126.3,5.0,11.48,4.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9
1574,Volkswagen Tiguan 2.0 TDI Highline,2017,50510,17.06,1968.0,141.0,5.0,36.45,24.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
1575,BMW X1 sDrive 20d Exclusive,2011,102000,15.06,1995.0,177.0,5.0,11.48,13.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12
1576,Hyundai Grand i10 1.2 CRDi Sportz Option,2014,42277,24.0,1186.0,73.97,5.0,11.48,3.85,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9
1577,Mercedes-Benz E-Class E250 CDI Avantgrade,2014,46000,13.0,2143.0,201.1,5.0,11.48,23.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
1579,Hyundai Grand i10 Asta Option,2015,50000,18.9,1197.0,82.0,5.0,11.48,5.75,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8
1580,Hyundai i10 Magna 1.2,2008,62000,20.36,1197.0,78.9,5.0,11.48,1.65,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,15
1581,Volkswagen Jetta 2012-2014 2.0L TDI Comfortline,2012,78000,19.33,1968.0,138.1,5.0,11.48,6.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11
1582,Skoda Yeti Elegance,2011,79000,17.67,1968.0,138.08,5.0,11.48,7.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12
1583,Audi Q7 45 TDI Quattro Premium Plus,2019,6773,14.75,2967.0,245.0,7.0,91.38,72.94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1584,Toyota Fortuner 3.0 Diesel,2010,135000,11.5,2982.0,171.0,7.0,11.48,11.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,13
1585,Maruti Wagon R VXI Minor ABS,2013,36716,18.9,1061.0,67.0,5.0,11.48,3.02,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10
1586,Hyundai EON Era,2013,65060,21.1,814.0,55.2,5.0,11.48,3.32,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10
1587,Honda Brio S MT,2013,33000,19.4,1198.0,86.8,5.0,11.48,3.24,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10
1588,Maruti Alto 800 VXI,2015,11110,22.74,796.0,47.3,5.0,11.48,2.35,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8
1589,Mahindra Bolero ZLX,2013,63000,15.96,2523.0,62.1,7.0,11.15,5.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10
1590,Honda City i VTEC SV,2015,27030,17.8,1497.0,117.3,5.0,11.48,6.75,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8
1591,Skoda Rapid 1.6 MPI Elegance Black Package,2015,19600,15.0,1598.0,103.52,5.0,11.48,6.15,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8
1592,Maruti Swift VVT VXI,2016,27755,22.0,1197.0,81.8,5.0,11.48,5.45,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7
1593,Hyundai EON Magna Plus,2013,20000,21.1,814.0,55.2,5.0,11.48,2.3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,10
1594,Maruti Swift Dzire ZXI,2015,24782,20.85,1197.0,83.14,5.0,11.48,6.21,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8
1595,Nissan Micra XV CVT,2014,47303,19.34,1198.0,76.0,5.0,11.48,5.21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
1596,Audi Q7 4.2 FSI quattro,2008,71000,8.3,4134.0,250.0,7.0,11.48,11.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
1597,Maruti Swift Vdi BSIII,2010,135000,17.8,1248.0,75.0,5.0,11.48,3.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13
1598,Tata Xenon XT EX 4X2,2017,1000,13.49,2179.0,138.03,5.0,11.48,7.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6
1599,Volkswagen Polo 1.5 TDI Comfortline,2016,29000,20.14,1498.0,88.8,5.0,11.48,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
1600,Honda City i VTEC SV,2016,36367,17.8,1497.0,117.3,5.0,11.48,7.73,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7
1601,Honda City i VTEC V,2015,38000,17.4,1497.0,117.3,5.0,11.48,7.8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8
1602,Maruti 800 AC BSIII,2011,83969,16.1,796.0,37.0,4.0,11.48,1.3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12
1603,Volkswagen Polo 1.5 TDI Trendline,2014,82621,20.14,1498.0,88.8,5.0,11.48,4.42,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1604,Chevrolet Captiva LTZ VCDi,2009,89000,12.5,1991.0,147.9,7.0,11.48,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14
1605,Mahindra XUV500 W10 2WD,2016,54000,16.0,2179.0,140.0,7.0,11.48,13.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
1606,Honda Amaze VX i-DTEC,2015,61691,25.8,1498.0,98.6,5.0,11.48,5.38,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8
1607,Hyundai i20 1.2 Sportz Option,2011,32200,17.0,1197.0,80.0,5.0,11.48,3.25,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,12
1608,Maruti Wagon R AMT VXI,2016,68630,20.51,998.0,67.0,5.0,11.48,3.87,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
1609,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,2014,61000,16.96,1968.0,138.03,5.0,11.48,8.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9
1610,Maruti Ciaz 1.4 Zeta,2018,32644,20.73,1373.0,91.1,5.0,11.48,9.28,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5
1611,Mahindra Scorpio 2009-2014 VLX 4WD AT 7S BSIV,2012,85000,11.79,2179.0,120.0,7.0,11.48,6.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
1612,Chevrolet Aveo U-VA 1.2 LS,2008,75000,15.26,1150.0,74.9,5.0,11.48,1.15,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,15
1613,Maruti Ciaz ZXi Option,2016,40347,20.73,1373.0,91.2,5.0,11.48,7.8,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7
1614,Hyundai i20 1.4 CRDi Asta,2012,60788,23.0,1396.0,90.0,5.0,11.48,4.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11
1615,Honda Jazz 1.2 SV i VTEC,2018,18664,18.7,1199.0,88.7,5.0,11.48,7.56,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
1616,Mahindra XUV500 W10 2WD,2017,57847,16.0,2179.0,140.0,7.0,11.48,16.08,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1617,Hyundai i20 1.2 Sportz,2012,52237,17.0,1197.0,80.0,5.0,11.48,4.5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11
1618,Hyundai Verna 1.6 SX,2012,128000,22.32,1582.0,126.32,5.0,11.48,5.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11
1619,Hyundai i10 Era 1.1,2011,54000,19.81,1086.0,68.05,5.0,11.48,2.2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12
1620,Maruti Celerio VXI AT,2014,49800,23.1,998.0,67.04,5.0,11.48,4.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
1621,Skoda Fabia 1.2 TDI Ambition,2012,98000,20.86,1199.0,73.9,5.0,11.48,2.51,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11
1622,Maruti Swift VDI BSIV,2015,60095,25.2,1248.0,74.0,5.0,11.48,4.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8
1623,Hyundai i10 Magna(O) with Sun Roof,2008,68000,16.0,1086.0,66.7,5.0,11.48,2.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,15
1624,Hyundai i10 Magna 1.2,2010,81402,20.36,1197.0,78.9,5.0,11.48,2.1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,13
1625,Ford Ecosport 1.5 Ti VCT AT Titanium,2013,38000,16.5,1499.0,110.0,5.0,11.48,6.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
1626,Mercedes-Benz E-Class 2009-2013 E350 CDI Avantgarde,2011,92239,11.5,2987.0,210.0,5.0,11.48,10.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12
1627,Maruti Swift VDI BSIV,2017,49224,25.2,1248.0,74.0,5.0,11.48,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1628,Maruti 800 Std BSIII,2004,12000,16.1,796.0,37.0,4.0,11.48,0.45,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,19
1629,Maruti Swift Lxi BSIII,2010,54898,16.1,1298.0,88.2,5.0,11.48,2.5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13
1630,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,2018,2500,15.29,1591.0,121.3,5.0,11.48,12.75,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5
1631,BMW X1 M Sport sDrive 20d,2017,32838,17.05,1995.0,190.0,5.0,50.97,30.29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
1632,Ford Ikon 1.3 Flair,2006,27076,13.8,1299.0,70.0,5.0,11.48,1.6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,17
1633,Ford Ecosport 1.5 DV5 MT Titanium Optional,2017,75445,22.7,1498.0,89.84,5.0,11.48,7.54,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6
1634,Maruti Ciaz VXi Plus,2015,46601,20.73,1373.0,91.1,5.0,11.48,6.84,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8
1635,Volkswagen Passat Diesel Highline 2.0 TDI,2012,72000,18.33,1968.0,167.7,5.0,11.48,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11
1636,Honda Jazz 1.5 VX i DTEC,2017,27000,27.3,1498.0,98.6,5.0,11.48,8.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6
1637,Audi A4 35 TDI Premium,2016,68193,17.11,1968.0,174.33,5.0,11.48,24.74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
1638,Hyundai Grand i10 CRDi Sportz Celebration Edition,2017,34429,24.0,1120.0,70.0,5.0,11.48,5.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6
1639,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,2013,46000,12.0,2987.0,224.0,7.0,11.48,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
1640,Toyota Innova 2.5 G (Diesel) 7 Seater,2013,80544,12.99,2494.0,100.6,7.0,11.48,11.79,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10
1641,Nissan Sunny 2011-2014 XL,2011,42000,16.95,1498.0,97.7,5.0,11.48,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,12
1642,Skoda Laura Ambiente 2.0 TDI CR AT,2011,94821,20.0,1968.0,138.1,5.0,11.48,6.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12
1643,Chevrolet Aveo 1.4 LS,2006,100000,14.49,1399.0,92.7,5.0,11.48,1.4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17
1644,Honda Mobilio V i DTEC,2014,57000,24.2,1498.0,98.6,7.0,11.48,5.75,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9
1645,Maruti Ritz VDi,2010,79894,21.1,1248.0,73.9,5.0,11.48,3.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13
1646,Volkswagen Polo Petrol Highline 1.2L,2011,44748,16.47,1198.0,73.9,5.0,11.48,4.89,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,12
1647,Nissan Terrano XL,2013,31000,13.24,1598.0,102.5,5.0,11.48,4.95,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10
1648,Maruti A-Star AT Vxi Aktiv,2013,60587,16.98,998.0,66.1,5.0,11.48,3.49,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10
1650,Honda City 1.5 S MT,2014,43772,17.0,1497.0,118.0,5.0,11.48,6.35,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9
1651,Hyundai Grand i10 AT Asta,2017,23576,18.9,1197.0,82.0,5.0,11.48,7.08,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1652,Jaguar XE 2.0L Diesel Prestige,2017,4000,13.6,1999.0,177.0,5.0,53.41,38.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
1653,Mahindra Scorpio VLX,2012,62000,12.05,2179.0,120.0,8.0,11.48,6.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11
1654,Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,2011,36000,11.74,1796.0,186.0,5.0,11.48,10.15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
1655,Skoda Superb Elegance 1.8 TSI AT,2014,80000,13.7,1798.0,157.75,5.0,11.48,10.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
1656,Chevrolet Cruze LTZ AT,2012,137008,18.1,1991.0,147.9,4.0,11.48,4.65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
1657,Mahindra Scorpio VLX,2010,61001,12.05,2179.0,120.0,8.0,11.48,4.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13
1658,Hyundai Verna 1.6 SX VTVT (O),2015,52191,17.1,1591.0,121.3,5.0,11.48,7.78,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8
1659,Hyundai i20 1.4 Asta CRDi with AVN,2016,77076,23.0,1396.0,90.0,5.0,11.48,6.75,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
1660,Honda City ZX CVT,2008,56000,16.4,1497.0,78.0,5.0,11.48,2.99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15
1661,Hyundai i10 Magna,2013,21000,20.36,1197.0,78.9,5.0,11.48,2.35,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10
1662,Honda Amaze S i-Dtech,2013,89429,25.8,1498.0,98.6,5.0,11.48,3.65,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10
1663,Maruti Wagon R LXI,2012,45631,22.5,998.0,67.04,5.0,4.59,2.74,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,11
1664,Honda Brio S MT,2013,53959,19.4,1198.0,86.8,5.0,11.48,3.5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10
1665,Hyundai i20 1.2 Sportz Option,2014,55804,17.0,1197.0,80.0,5.0,11.48,4.76,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9
1666,Volkswagen Vento 2013-2015 1.6 Comfortline,2016,25899,15.04,1598.0,103.2,5.0,11.48,6.2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7
1667,Skoda Octavia Rider 1.9 TDI MT,2008,82000,18.7,1896.0,66.0,5.0,11.48,2.35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,15
1668,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,2014,52000,13.0,2143.0,204.0,5.0,11.48,24.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
1669,Renault Duster Petrol RxL,2013,20000,13.24,1598.0,102.57,5.0,11.48,6.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10
1670,Hyundai EON Sportz,2017,31829,21.1,814.0,55.2,5.0,11.48,3.65,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6
1671,Maruti Swift VXI,2016,18094,18.6,1197.0,85.8,5.0,11.48,6.26,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,7
1673,Audi Q5 3.0 TDI Quattro Technology,2015,11964,13.22,2967.0,241.4,5.0,11.48,32.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
1674,Hyundai i20 1.2 Spotz,2018,22684,18.6,1197.0,81.83,5.0,11.48,7.8,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1675,Honda Brio S MT,2014,43521,19.4,1198.0,86.8,5.0,11.48,4.25,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9
1676,Maruti Swift Dzire ZXi,2014,49386,17.5,1298.0,85.8,5.0,11.48,4.86,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9
1677,Hyundai Grand i10 1.2 Kappa Magna,2017,12248,18.9,1197.0,81.86,5.0,6.54,4.9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6
1678,Mahindra Xylo E8 ABS BS IV,2014,67771,11.68,2498.0,112.0,8.0,11.48,7.06,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9
1679,Volkswagen Polo GTI,2015,60007,17.21,1798.0,189.0,4.0,11.48,4.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
1680,Maruti Alto K10 VXI,2011,48624,24.07,998.0,67.1,5.0,4.7,3.22,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12
1681,Volkswagen Polo Diesel Comfortline 1.2L,2014,30000,22.07,1199.0,73.9,5.0,11.48,3.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9
1682,Hyundai Grand i10 Sportz,2016,81605,18.9,1197.0,82.0,5.0,11.48,4.53,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
1683,Mercedes-Benz New C-Class C 220 CDI Elegance AT,2017,32642,14.84,2143.0,170.0,5.0,11.48,34.78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1684,Hyundai Verna 1.6 SX VTVT AT,2014,34200,15.74,1591.0,121.3,5.0,11.48,6.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
1685,Fiat Punto EVO 1.2 Emotion,2010,72204,15.7,1172.0,67.0,5.0,11.48,2.25,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13
1686,Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,2011,156347,12.99,2494.0,100.0,8.0,11.48,8.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,12
1687,Mahindra TUV 300 2015-2019 mHAWK100 T8 AMT,2017,47357,18.49,1493.0,100.0,7.0,11.48,8.37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
1688,Volkswagen Polo 1.5 TDI Comfortline,2015,61738,20.14,1498.0,88.8,5.0,11.48,5.39,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8
1689,BMW 5 Series 520d Luxury Line,2018,32586,22.48,1995.0,190.0,5.0,67.87,37.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
1690,Mercedes-Benz GLE 350d,2018,40129,11.57,2987.0,254.79,5.0,95.13,70.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1691,Mercedes-Benz M-Class ML 350 CDI,2012,51000,11.74,2987.0,254.8,5.0,11.48,22.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11
1692,Hyundai Grand i10 1.2 Kappa Sportz,2018,10393,18.9,1197.0,81.86,5.0,6.62,6.03,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
1693,Skoda Superb Elegance 1.8 TSI AT,2011,46000,13.7,1798.0,157.75,5.0,11.48,4.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
1694,Hyundai i10 Sportz AT,2013,21000,16.95,1197.0,78.9,5.0,11.48,3.96,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
1695,Hyundai i20 1.4 CRDi Asta,2011,113562,23.0,1396.0,90.0,5.0,11.48,4.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12
1696,Mahindra Scorpio VLX,2011,100010,12.05,2179.0,120.0,8.0,11.48,5.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,12
1697,Honda Brio V MT,2013,63107,19.4,1198.0,86.8,5.0,11.48,3.25,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10
1698,Hyundai i20 1.2 Magna Executive,2017,58500,18.6,1197.0,81.83,5.0,11.48,6.25,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6
1699,Ford Endeavour 4x2 XLT Limited Edition,2007,90000,10.9,2499.0,143.0,7.0,11.48,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,16
1700,Hyundai Verna CRDi SX,2011,108242,16.8,1493.0,110.0,5.0,11.48,4.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12
1701,Toyota Fortuner 3.0 Diesel,2011,146300,11.5,2982.0,171.0,7.0,11.48,12.25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12
1702,BMW X1 sDrive20d,2011,62943,17.05,1995.0,184.0,5.0,11.48,10.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12
1703,Toyota Fortuner 4x2 AT,2013,65000,12.55,2982.0,168.5,7.0,11.48,16.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
